"number","incident_state","active","reassignment_count","reopen_count","sys_mod_count","made_sla","caller_id","opened_by","opened_at","sys_created_by","sys_created_at","sys_updated_by","updated_at","contact_type","location","category","subcategory","u_symptom","cmdb_ci","impact","urgency","priority","assignment_group","assigned_to","knowledge","u_priority_confirmation","notify","problem_id","rfc","vendor","caused_by","closed_code","resolved_by","resolved_at","closed_at","duration","created_at_stc","updated_at_stc","opened_at_stc","resolved_at_stc","closed_at_stc","elapsed_stc","remaining_stc","sojourn_set_stc","sojourn_mset_stc","sojourn_seq_stc","seq_state_id","set_state_id","mset_state_id"
"INC0026380","Closed","False",0,0,6,"False","Caller 2982","Opener 13","2016-05-05 12:12:00","Creator 10","2016-05-05 12:24:00","Updater 770","2016-05-21 12:07:00","Phone","Location 160","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","False","True","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-05-16 11:39:00","2016-05-21 12:07:00",1382100,1462461840,1463843220,1462461120,1463409540,1463843220,1382100,0,0,0,0,0,0,0
"INC0026457","New","True",0,0,0,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 52","2016-05-05 14:30:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1462469400,1462469100,1481026440,1481461200,300,18991800,0,0,0,0,0,0
"INC0026457","Active","True",0,0,1,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 725","2016-05-05 17:40:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1462480800,1462469100,1481026440,1481461200,11700,18980400,0,0,0,0,0,0
"INC0026457","Awaiting Problem","True",0,0,6,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-05-18 14:42:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1463593320,1462469100,1481026440,1481461200,1124220,17867880,0,0,0,0,0,0
"INC0026457","Awaiting Problem","True",0,0,7,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-05-19 10:04:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1463663040,1462469100,1481026440,1481461200,1193940,17798160,0,0,0,0,0,0
"INC0026457","Awaiting User Info","True",0,0,8,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-05-19 10:04:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1463663040,1462469100,1481026440,1481461200,1193940,17798160,0,0,0,0,0,0
"INC0026457","Active","True",0,0,9,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-05-19 10:04:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1463663040,1462469100,1481026440,1481461200,1193940,17798160,0,0,0,0,0,0
"INC0026457","Active","True",0,0,13,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-05-25 15:44:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1464201840,1462469100,1481026440,1481461200,1732740,17259360,0,0,0,0,0,0
"INC0026457","Active","True",1,0,14,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-05-25 15:45:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 8","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1464201900,1462469100,1481026440,1481461200,1732800,17259300,0,0,0,0,0,0
"INC0026457","Active","True",1,0,21,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 725","2016-06-13 11:22:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 8","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1465827720,1462469100,1481026440,1481461200,3358620,15633480,0,0,0,0,0,0
"INC0026457","Active","True",2,0,22,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 725","2016-06-13 11:22:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1465827720,1462469100,1481026440,1481461200,3358620,15633480,0,0,0,0,0,0
"INC0026457","Awaiting Problem","True",2,0,23,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-06-14 11:30:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1465914600,1462469100,1481026440,1481461200,3445500,15546600,0,0,0,0,0,0
"INC0026457","Awaiting Problem","True",3,0,25,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-07-11 14:44:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 8","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1468259040,1462469100,1481026440,1481461200,5789940,13202160,0,0,0,0,0,0
"INC0026457","Active","True",3,0,26,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 820","2016-07-12 13:22:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 8","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1468340520,1462469100,1481026440,1481461200,5871420,13120680,0,0,0,0,0,0
"INC0026457","Active","True",4,0,38,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 207","2016-08-16 16:36:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1471376160,1462469100,1481026440,1481461200,8907060,10085040,0,0,0,0,0,0
"INC0026457","Active","True",4,0,39,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 725","2016-08-16 16:41:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1471376460,1462469100,1481026440,1481461200,8907360,10084740,0,0,0,0,0,0
"INC0026457","Active","True",4,0,49,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 725","2016-09-13 17:10:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1473797400,1462469100,1481026440,1481461200,11328300,7663800,0,0,0,0,0,0
"INC0026457","Active","True",4,0,71,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 275","2016-11-17 14:59:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1479401940,1462469100,1481026440,1481461200,16932840,2059260,0,0,0,0,0,0
"INC0026457","Resolved","True",4,0,78,"True","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 275","2016-12-06 10:14:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 79","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1481026440,1462469100,1481026440,1481461200,18557340,434760,0,0,0,0,0,0
"INC0026457","Closed","False",4,0,79,"False","Caller 3579","Opener 13","2016-05-05 14:25:00","Creator 10","2016-05-05 14:30:00","Updater 770","2016-12-11 11:00:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 79","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-12-06 10:14:00","2016-12-11 11:00:00",18995700,1462469400,1481461200,1462469100,1481026440,1481461200,18992100,0,0,0,0,0,0,0
"INC0026459","New","True",0,0,0,"True","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 52","2016-05-05 14:31:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1462469460,1462469220,1462893720,1463328420,240,858960,0,0,0,0,0,0
"INC0026459","Active","True",0,0,1,"True","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 667","2016-05-05 15:58:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1462474680,1462469220,1462893720,1463328420,5460,853740,0,0,0,0,0,0
"INC0026459","Active","True",0,0,2,"True","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 667","2016-05-05 15:59:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1462474740,1462469220,1462893720,1463328420,5520,853680,0,0,0,0,0,0
"INC0026459","Active","True",0,0,3,"True","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 667","2016-05-06 12:04:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1462547040,1462469220,1462893720,1463328420,77820,781380,0,0,0,0,0,0
"INC0026459","Active","True",0,0,4,"True","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 371","2016-05-06 16:41:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1462563660,1462469220,1462893720,1463328420,94440,764760,0,0,0,0,0,0
"INC0026459","Resolved","True",0,0,6,"True","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 667","2016-05-10 12:22:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1462893720,1462469220,1462893720,1463328420,424500,434700,0,0,0,0,0,0
"INC0026459","Closed","False",0,0,7,"False","Caller 1212","Opener 13","2016-05-05 14:27:00","Creator 10","2016-05-05 14:31:00","Updater 770","2016-05-15 13:07:00","Phone","Location 14","Notebook","Not apply","Slowness","cmdb_ci ID 31","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-05-10 12:22:00","2016-05-15 13:07:00",859200,1462469460,1463328420,1462469220,1462893720,1463328420,859200,0,0,0,0,0,0,0
"INC0026474","New","True",0,0,0,"True","Caller 3038","Opener 13","2016-05-05 14:50:00","Creator 10","2016-05-05 14:53:00","Updater 52","2016-05-05 14:53:00","Phone","Location 73","Notebook","Screen","Does not generate picture","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 166","False","False","Do Not Notify","","","Vendor 1","","Solved (Permanently)","Resolver 154","2016-05-09 13:58:00","2016-05-14 14:07:00",775020,1462470780,1462470780,1462470600,1462813080,1463245620,180,774840,0,0,0,0,0,0
"INC0026474","Awaiting Problem","True",0,0,1,"True","Caller 3038","Opener 13","2016-05-05 14:50:00","Creator 10","2016-05-05 14:53:00","Updater 606","2016-05-05 16:00:00","Phone","Location 73","Notebook","Screen","Does not generate picture","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 166","False","False","Do Not Notify","","","Vendor 1","","Solved (Permanently)","Resolver 154","2016-05-09 13:58:00","2016-05-14 14:07:00",775020,1462470780,1462474800,1462470600,1462813080,1463245620,4200,770820,0,0,0,0,0,0
"INC0026474","Awaiting Vendor","True",0,0,2,"True","Caller 3038","Opener 13","2016-05-05 14:50:00","Creator 10","2016-05-05 14:53:00","Updater 606","2016-05-05 17:03:00","Phone","Location 73","Notebook","Screen","Does not generate picture","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 166","False","False","Do Not Notify","","","Vendor 1","","Solved (Permanently)","Resolver 154","2016-05-09 13:58:00","2016-05-14 14:07:00",775020,1462470780,1462478580,1462470600,1462813080,1463245620,7980,767040,0,0,0,0,0,0
"INC0026474","Resolved","True",0,0,4,"True","Caller 3038","Opener 13","2016-05-05 14:50:00","Creator 10","2016-05-05 14:53:00","Updater 606","2016-05-09 13:58:00","Phone","Location 73","Notebook","Screen","Does not generate picture","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 166","False","True","Do Not Notify","","","Vendor 1","","Solved (Permanently)","Resolver 154","2016-05-09 13:58:00","2016-05-14 14:07:00",775020,1462470780,1462813080,1462470600,1462813080,1463245620,342480,432540,0,0,0,0,0,0
"INC0026474","Closed","False",0,0,5,"False","Caller 3038","Opener 13","2016-05-05 14:50:00","Creator 10","2016-05-05 14:53:00","Updater 770","2016-05-14 14:07:00","Phone","Location 73","Notebook","Screen","Does not generate picture","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 166","False","True","Do Not Notify","","","Vendor 1","","Solved (Permanently)","Resolver 154","2016-05-09 13:58:00","2016-05-14 14:07:00",775020,1462470780,1463245620,1462470600,1462813080,1463245620,775020,0,0,0,0,0,0,0
"INC0026491","Active","True",0,0,0,"True","Caller 3829","Opener 71","2016-05-05 15:17:00","Creator 63","2016-05-05 15:20:00","Updater 285","2016-05-05 15:20:00","Phone","Location 71","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-05-05 15:25:00","2016-05-10 16:07:00",435000,1462472400,1462472400,1462472220,1462472700,1462907220,180,434820,0,0,0,0,0,0
"INC0026491","Resolved","True",0,0,1,"True","Caller 3829","Opener 71","2016-05-05 15:17:00","Creator 63","2016-05-05 15:20:00","Updater 285","2016-05-05 15:25:00","Phone","Location 71","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-05-05 15:25:00","2016-05-10 16:07:00",435000,1462472400,1462472700,1462472220,1462472700,1462907220,480,434520,0,0,0,0,0,0
"INC0026491","Closed","False",0,0,2,"True","Caller 3829","Opener 71","2016-05-05 15:17:00","Creator 63","2016-05-05 15:20:00","Updater 770","2016-05-10 16:07:00","Phone","Location 71","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-05-05 15:25:00","2016-05-10 16:07:00",435000,1462472400,1462907220,1462472220,1462472700,1462907220,435000,0,0,0,0,0,0,0
